term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
headmaster office,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.3550916554767465,0.05,0.05000000326172616,0.05000000017746266,0.05,4.650111685701673,0.05032409067942036,1.1444725641951916,0.05000000027947458,0.05,0.05,0.05,0.05000000019868722
headmasters,2.050000000093804,0.07071776634176168,1.2540974601243655,0.05,0.05,0.05000000692613562,0.05,5.816254340342501,0.05,0.05,0.05000000007621113,0.05,5.644317260776778,0.05000000773048069,3.464613156781771,0.05000000012968269,0.05,0.05,0.05,0.05000000064909828
headmasters headmistresses,2.050000000095165,0.687098622039117,0.05,0.05,0.05,0.050000000652185704,0.05,0.7637773913334649,0.05,0.05,0.05,0.05,6.018077582099798,0.05,1.7310464031178778,0.05,0.05,0.05,0.05,0.050000000634306555
headmistress,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.114738650741394,0.05,0.05,0.05000000037574605,0.05,2.4352325317003407,0.05,11.226644627533556,0.05,1.4233841895643198,0.05,0.05,0.050000000063009024
headmistresses,2.0500000000949683,0.672557418919833,0.05,0.05,0.05,0.05000000068595009,0.05,0.766685742081495,0.05,0.05,0.05,0.05,6.0105490001979325,0.05,1.750207837357063,0.05,0.05,0.05,0.05,0.05000000063470995
headquarters,0.050000000084185245,0.05000000100518305,2.3928925846272278,0.05,0.05,0.05,0.05,10.352431396020176,0.05,0.05,7.372854537373652,0.05,0.050080769864509454,0.05,4.463192622961579,0.05,0.0500000495234074,0.05,0.05,1.668548038507952
heads,3.449524002232404,25.498720671016724,0.050000002160405954,0.05,1.0897687813615982,3.0778187241053545,0.05,35.86175685774596,4.412990475774073,6.775004290327616,12.685068605214301,0.05,9.653607672905679,7.191171568921736,40.066178489198066,0.3536380371415697,9.918867538248982,2.2373233103739714,2.37249842023733,16.156062552997785
headstone,0.05,0.05,0.05,0.05,0.05,0.050000000086091116,0.05,0.050023605100126635,6.050000000282132,0.05,0.05,0.05,4.326042140427095,0.05,0.05,0.05,0.05,0.05,0.05,6.773934254093147
health,2.8492947352122573,1.162954147006675,1.6551905134816929,0.05,0.05000000059514126,1.0500000000121148,0.05,5.701991459905451,0.05,0.05,0.05000000000901084,0.05,0.5451963032444048,1.0500000000143814,0.3621329713474778,0.050000000216018484,0.05000000028946137,1.0500000000424439,0.05,3.073239868589452
heap,0.05000000072704127,2.381453325991229,0.050000000761473914,1.0500000003591654,0.05,0.05000000016274369,0.05,4.650225808712015,0.05,0.4690444733634574,3.203128558034128,0.05,0.6348421987579478,0.05,3.3423113593792473,0.050000000701912024,0.1039308560987876,0.05000000005082555,1.0657231921275734,2.5993402247325195
hear,0.050000000415622886,0.05000000062679716,0.05,0.05,0.9440315397361029,2.3357231422676863,0.05,9.766803882520403,0.05000000575371905,0.9911506245876739,0.05000000017949065,0.05,1.5644982729543515,0.7491410831886026,3.671224920747206,0.05000000041031474,0.050000003864203446,0.05000000001662021,0.05000000004106777,1.3774265226536888
heard,0.056281347524391755,7.317442914011481,0.05,0.05,0.05000000010543547,0.2662415168572586,0.05,13.746256048212567,2.240966956230414,3.9569927204528867,2.043262184841174,0.05,1.945145564295013,3.3818479527080303,25.90867266375805,0.05000000025932083,5.35596247943672,0.050000000085557265,3.2595518272266055,15.171375823958748
hearing,0.1816416992227452,0.05000001856808923,5.727336673111666,0.05,0.05,0.05,0.05,6.033936377286485,0.05,0.05000000699632391,2.790402596403658,0.05,1.0048998660745725,4.703790422194687,7.376187079176964,0.05000000004192996,3.9061241795524873,0.05,0.05,7.725681081332686
heart,5.052279313826354,18.777628176922963,1.9272655351908339,0.05,0.05000000008170473,12.329074049516525,0.05,35.87565437516543,4.117520412055831,13.305846751038231,18.612108599050416,0.05,32.499209659421496,7.827481070641769,56.0900233097866,1.0729944529941067,8.688413284023518,3.6921114646260933,3.2325568746275892,55.699832670995
heart leapt,0.050000000965473995,1.9897312921530335,0.05,0.05,0.05,2.0500000001024894,0.05,2.4183993213697557,0.05,0.05,1.6705483503201923,0.05,0.05,0.05,0.05709265366341176,0.050000002767141984,0.05,1.0500000000516028,0.05,2.1142283785713287
heart sank,0.05000000011166928,1.178140791501073,0.05,0.05,0.05,1.9218591623866959,0.05,0.06168998744756323,1.2080959211334932,0.05000000059195814,0.05,0.05,0.05000005617165801,0.05000000031039825,8.856084179901421,0.05000001308719753,1.074129887234288,0.05000000003103896,0.05,0.050000000068835884
hearth,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.512944328173961,0.05000000041617948,0.05,2.498747938751514,0.05,0.050000001531440456,0.05,2.2632201765858015,0.05000000158045763,0.9250875526498197,0.05,0.05,0.050000000282383515
hearthrug,0.05,0.050009404372823585,0.05,0.05,0.05,0.05,0.05,0.05000000019094985,0.05,0.05000000051526157,0.05000000076162999,0.05,0.05,0.050000000112320434,7.049990593407438,0.05000000049211081,0.05,0.05,0.05,0.05000000013342658
hearts,0.050000001954884014,1.1466888372209767,0.050000001044007425,0.05,0.05000000066239647,2.0190595578150257,0.05,4.988257283958933,0.05,0.05000000585873549,0.741946841927256,0.05,0.05000000193548994,0.05,1.3412099483355802,0.05,0.050000000948560816,0.05,0.05,2.062837518291828
hearty,0.05,0.994351529374914,0.05,0.05,0.05,0.05,0.05,6.755490699330339,0.050000000109367046,0.05000000075341295,0.050000000112141556,0.05,1.0401738389352566,1.2287078721286233,1.3085808252709643,0.050000001516700164,0.05,0.05000000002860936,0.05,0.9726952324026443
heat,0.050008963228152875,3.1662930460155736,0.05,0.05,0.05,3.5138739627742046,0.05,0.8281996382267665,0.05000000029649219,0.05000000012649981,0.050000000125923504,0.05,0.05000000051918007,0.05,8.406735311053403,0.05000000019631078,0.05000000014619137,0.05000000003856058,1.0500000000431233,10.334889077182158
heavens,0.05000000002825629,0.05,0.05,0.05,0.05,0.05000000239821073,0.05,5.2577886726925405,0.3001996484002242,1.1927486058820775,0.050000003490496166,0.05,0.05000000145468866,0.05024962727261501,1.2035371416240446,0.050000000747946305,0.05,0.11155065344548307,1.0500000000918948,4.2339256424302505
hedge,0.05,0.05,0.05,0.05,0.05,0.05,0.05,14.036075447771863,0.050000001265423095,0.05000000026090645,0.15159843193163552,0.05,1.3566773802718128,1.050000000015852,1.0693527388302928,0.05000000229957314,0.05,0.05,0.05,16.636295997315347
hedges,0.050000000653910755,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000212352218,0.05000000036868972,0.05,0.7958074681083935,0.05,0.3733934479057609,0.05,2.247276557750903,0.050000001400140645,0.05,0.05,0.05,3.7835225216480746
heel,0.05,0.05,0.05,0.05,0.05,2.6510224275269367,0.05,0.0500000065181308,0.05000000052085197,1.0499999997291234,0.050000000004024575,0.05,1.6927633137053064,0.050000000110515405,9.158281404145233,0.05000000026865045,0.05000000010923368,1.5891646926292506,0.05,1.1587681547055937
heels,0.050000000004096185,3.555739484658398,0.0500000001444617,0.05,0.05,1.9604700210437902,0.05,5.579364523411875,1.155137418870038,0.05000000092091147,0.050000000294071714,0.05,2.8267384864300524,1.3774384055856004,12.333316286297247,0.050000000501969566,0.050000001892388596,1.1054686954084616,0.05000000006021189,5.556326674442257
height,0.05000000000394864,0.05072296767157835,0.05,0.05,0.05,2.52396947561685,0.05,0.08082347204195323,0.05000000024206604,0.05000000172601339,2.0901032358570246,0.05,4.195372851925914,1.8392326242212442,11.685417534179214,0.05000000015056233,2.1793445320991696,1.3783253665708464,0.6484826028949153,5.878205334766661
heights,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06740268276438713,0.05,0.9156853180906952,0.05,0.05,0.050000271496972344,2.3271912425144423,2.268628932762076,0.05,0.05,0.05,0.05,1.6710915523428003
heir,1.0500000000195198,0.4384289252619971,0.05,0.05,0.05,0.05,0.05,0.050000000070611395,0.05,0.05,0.05,0.05,0.05000000015121489,0.05,5.661454562544968,0.05,0.05,0.050116511921532166,0.05,0.050000000015692776
hell,1.19050653969548,1.6649516449372344,0.05,0.05,0.05,0.050000000242003975,0.05,4.32101532206218,0.0500000001716081,0.050000000467985944,1.713748544153877,0.05,2.194680766873638,0.05,6.147218603832092,0.05000000006040978,0.050000000337316115,0.05000000013517942,0.9280584190396658,10.239820157957269
hello,0.05000000000776322,0.0500000004512455,0.9827751618891679,0.05,0.05,0.05,0.05,13.528667031661666,0.05,0.05000000100743026,1.5286796428163558,0.05,3.2169618714370043,3.8931374076219325,4.982523426132613,0.05000000039052332,0.05000000066793326,1.87204976800519,0.05,3.395205687877754
help,2.7270197049113016,15.117990466288342,1.136394858532792,0.05,1.8805936607794886,9.018134429708633,0.05,29.725942153969218,2.396001234552469,14.426995280046526,2.572438452609563,0.05,11.482173147783472,4.684953745849586,47.87335904208349,1.004123762207341,3.7393524813038397,4.080470263657505,1.2250350199031177,30.759022295776965
helpings,0.05,1.937041346312065,0.05,0.05,0.05000000031960291,0.05,0.05,2.2047196355456857,0.05,0.05000000035396064,0.050000000581037735,0.05,0.05,0.05,0.05000000053716712,0.05,3.008239015901644,0.050000000345873416,0.05,0.05000000008401373
hem,0.06657106919622796,0.0500000000220842,0.05,0.05,0.05,0.9122295191295283,0.05,5.149424471760276,0.05000000090612685,7.436890392619363,0.05000000007795048,0.05,0.14550759338304864,0.050000000692130335,9.98662216186706,0.0500000004932544,2.361729739847685,0.05,0.05,5.341025049970858
hem robes,1.0499675416958647,0.05168642441054119,0.05,0.05,0.05,0.4306634513540503,0.05,2.7248548112617508,0.050000001606325686,2.265423035095346,0.05000000001072509,0.05,2.4345473233067914,0.05,0.05000002154864169,0.05,0.050111373115782384,0.05,0.05,1.3927460165282035
herd,0.05070484619922086,0.0500000000078769,0.05,0.05,0.05,0.5654628105237771,0.05,0.11314736716167184,0.05,0.0500000000306445,0.140979447866534,0.05,0.05000000013162531,0.3557289741431391,0.6561566251368441,5.036308867072293,1.0492951536480184,0.05,0.05,1.4822159080419781
hermione,2.868016057453583,18.0207523699364,3.281235551096441,1.0279016977794353,2.9199508522160302,0.05887866668483513,0.05,91.18573767571203,2.2020648688533075,38.836723787105655,58.80191931789848,0.05,32.75326733715399,4.616365720898569,197.26840819283737,0.05075637776987287,12.00973710979057,4.584827005461434,6.447182575083693,74.96627483623271
hermione book,0.05,1.0500000000049658,0.05,0.05,0.05,0.05,0.05,0.05000000003939527,0.05,0.05000000428031603,0.05,0.05,0.05,0.050000000253147284,4.143368789025464,0.05,0.05000000025021135,0.05,0.05,1.9566312061225057
hermione eyes,0.05000000000475061,0.05,0.05000000044244507,0.05,0.05,0.05,0.05,0.06164934147351642,0.05,1.8252893032295148,0.05,0.05,3.0882267329587103,2.050000000040525,2.2248346193590143,0.05000000194828497,0.05,0.05000000028770369,1.0500000000368452,0.0500000001959584
hermione hand,1.0499999995479472,0.05000000039488144,0.05000000034947641,0.05,0.05,0.4802240199604531,0.05,1.1135410845312177,0.05,0.0500000002509151,1.1370771050251836,0.05,0.050000013801244074,0.05000000003899214,8.469157774624655,0.050000000219346204,0.05000000053990054,1.0500000000907477,0.05,0.050000000564936614
hermione hands,1.04999999956,0.053524751651593296,0.05,0.05,0.05,0.05,0.05,0.4037654731497584,0.05,0.050000000225762196,0.05000000050357493,0.05,0.050000000171136545,0.050000000089354124,4.908475745481729,0.05,0.05000000048040144,0.05,0.05,0.8342340286548602
hermione head,0.05,0.050000000372502205,0.05,0.05,0.05,0.05,0.05,3.7441709123214197,0.05000000036717841,2.625243647703881,0.10377678098946616,0.05,0.05000000018553153,0.05,2.364451740808743,0.05,0.05000000008137687,0.05,0.05,1.4123569171388672
hermione room,0.050000000326196566,0.05000000063820292,0.05000000042966486,0.05,0.05,0.05,0.05,4.338754277560556,0.05,0.05,0.43007530366778607,0.05,0.9359246969334168,0.05,1.495245720061409,0.05,0.05,0.05000000027939324,0.05,0.05000000007633105
hermione voice,0.05,2.2862850254764915,0.05,0.05,1.031600347909592,0.05000000014390998,0.05,0.7338124129424987,1.050000000051026,0.05000000008833579,3.3364104170528806,0.05,0.05,0.05000000064742809,1.8618917883983561,0.05,0.05000000060536256,0.05,0.05,0.050000006653894834
hermione wand,0.05,0.05,3.150608775330326,0.05,0.05,0.050000000256545024,0.05,0.0500000003845701,0.05,0.05,0.05222590618744448,0.05,3.7896141078399905,0.05,1.3524740453756168,0.05,0.05,0.050000000130943974,0.05,2.905077164472232
hermione way,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000082487742,0.05,1.3264145465961772,1.7946608549248269,0.05,0.05005154165300813,0.05,4.028873052821911,0.050000002272106735,0.05,0.05,0.05,0.05000000087971445
hero,0.0500000000880681,1.880198497043754,2.3167180554326148,0.05,0.05,1.6437002135411611,0.05,9.948498399748221,1.0898592862187302,1.2998496016974177,0.05000000010239238,0.05,3.0412076595089648,0.05000000002946257,11.48428837221868,0.05000000031248755,0.0500000002481903,0.050000000045366415,0.05000000002144922,0.7456799137109201
hesitation,0.8397599159783568,1.2520300640635924,0.05,0.05,0.05,0.05,0.05,1.1255194987388435,0.05,0.05,2.04999999977277,0.05,0.050000001354837786,0.05,0.98269051979795,0.05,1.0500000000254135,0.05,0.05,0.05000000022920732
hex,0.05,0.050000001640402005,0.05,0.05,0.05,0.05000000031090482,0.05,6.568460591656479,0.05000000006355844,0.0500000009210281,0.0500000016658094,0.05,5.412857135872903,0.050000005154283045,6.483749816303096,0.0500000008704347,0.050000000568056584,0.05,0.05,4.734932444940603
hexes,0.05,0.050000000247682974,0.05,0.05,0.05,0.05000000045645673,0.05,11.922717748337769,1.3464251833426435,0.05000000017360387,2.049995595667416,0.05,0.721923383036435,0.05,0.05001128905280551,0.050000000821944564,0.05,0.05000000025519378,0.05,1.2089267985721857
hi,0.05,0.050000000377578985,0.05,0.05,0.05,0.05,0.05,5.195066066741865,0.05,0.12852735364516205,0.050000000387484714,0.05,0.42769357602871305,0.050000002094377174,2.4487130004685507,0.0500000002289822,0.05,0.05,0.05,0.05
hidden,3.1132772640839037,4.74557690586459,0.050000000161198266,0.05,0.05,0.525378204729469,0.05,3.4468622231247266,0.05000000008868505,1.6466647745140475,1.2411982424460448,0.05,1.0332365302398232,0.9147478164245858,6.626831168869693,0.05,0.05,0.050000000288151776,0.05,6.2062268691268185
hiding,0.05013391101201105,1.1348282130880214,0.05000000007451154,0.05,0.050000000102130564,0.05000000976172383,0.05,10.596854843916937,0.05000000050080487,0.0500000006250414,5.86643143620822,0.05,7.060965779280059,0.05000000032199821,6.321394735359389,0.050000000107700976,0.05000000082387158,0.05000000015897719,0.05000000001853975,7.319391068605972
hiding places,0.05,0.05,0.050000000255175064,0.05,0.05,0.05,0.05,3.344018888300895,0.050000000892129554,0.05,0.7358524155613133,0.05,3.0701286936143455,0.05,0.050000000356438784,0.05000000022352819,0.05,0.050000000165929766,0.05,0.050000000609569446
hie,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000035896672,0.05,0.05,0.05,0.05,0.05,19.049999998269147,0.050000001363216494,0.05,0.05,0.05,0.05
hill,0.050000000027191835,0.050659930559798574,0.05,0.05,0.05,0.050069293564127315,0.05,3.4473547796105537,1.0500000000816179,0.05,0.05,0.05,3.363835683350933,1.0500000000151644,0.05000000000603797,0.05,3.0211134610363675,0.05,0.05,6.36696685172434
hills,0.05,2.3572337266149366,0.05,0.05,0.05,0.05000000095465062,0.05,0.05000000037290972,0.05,0.05,0.05000000001667562,0.05,2.4151189038115377,0.05,0.050000000638500665,0.05,0.05,0.050000000034227034,0.05000000332588075,5.377647364212376
hillside,0.05,0.05,1.0500000001035428,0.05,0.05,0.05000000005006444,0.05,1.086701605320774,1.050000000068267,0.05,0.05,0.05,3.95601002240312,0.05,0.05000000053205769,0.05,0.05,0.05,0.05,1.107288371493177
hilt,0.05000000038482102,0.050000000018366915,0.05,0.05,0.05,0.05,0.05,1.182022312765794,0.05,0.05,3.3475774735781756,0.05,4.112250329270613,0.05,0.05000000052518421,0.050000000360356074,0.05,0.05,0.05,6.558149883069345
hind,0.05,1.4595970040598703,0.05,0.05,0.05,0.05,0.05,1.8716521401416826,0.050000000486124456,1.1289550755450524,2.8323170067926084,0.05,0.05,0.05,0.05000000358023675,0.05000000127520774,0.963961298060625,0.05,0.05,3.043517470029895
hind legs,0.05,1.3547610261648295,0.05,0.05,0.05,0.05,0.05,2.75162799061765,0.05000000049784228,1.1306750019256877,2.7518185549904994,0.05,0.05,0.05,0.05000000255878545,0.050000001309002985,0.8213044803557056,0.05,0.05,1.4898129415478267
hinges,1.0500000000716365,0.050568105350132196,0.05,0.05,0.05,0.7272010436290401,0.05,1.135808006445752,0.050000000635655996,0.050000000406403,0.05,0.05,0.05000000014766419,0.05,1.140680546472408,0.05,0.050000003852477576,0.05,0.05,4.195742292946344
hint,0.05000000009584236,2.1133224636686707,0.05,0.05,0.0500000002586596,0.050000001064523174,0.05,7.34712656999702,0.05,0.05000000135526778,3.281664734288838,0.05,2.1490201607198935,1.1214192457020873,9.193728862274794,0.05000000110376411,0.05000000058888579,0.05000002744678813,1.0282414402333668,3.1654764911646134
hints,0.05,0.050000000749114155,0.05,0.05,0.05,0.05,0.05,1.1724426506392578,0.05,0.05000000252262236,1.0692218296308356,0.05,0.05,1.050000000040913,1.3389503507282605,0.05000000201417447,0.7055574010044463,0.05,0.05,2.963827762629932
hip,0.05,0.05,0.05,0.05,0.05,0.05,0.05,5.350211688840743,0.05000000014123569,0.05,0.050004880068462085,0.05,0.05,0.05,0.05000000066604479,0.05,0.8508774423231622,0.05000000003694589,0.05,3.948905987900321
hip flask,0.05,0.05,0.05,0.05,0.05,0.05,0.05,5.448228147349041,0.05000000013844925,0.05,0.050000006518483894,0.05,0.05,0.05,0.05000000065866906,0.05,0.7520961071339523,0.050000000036216984,0.05,3.9496757381415972
hippogriff,0.05000013972436992,13.010042402952838,0.05000000049861495,0.05,0.05,0.05000000049456941,0.05,6.182694646724992,0.050000000021997885,0.050000000117033816,0.07923660588115011,0.05,0.050000000485985574,0.05,34.75029942366011,0.0500000001033768,3.2797822841844724,0.050000000005754434,0.05,3.9979444951163843
hippogriffs,0.8476046721365907,7.050000000037466,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.049999999613228,0.05,0.05,0.05,0.05000000035896276,0.05,0.25239532784130675,0.05,0.05,0.05
hiss,0.05,0.05000000012715073,0.05,0.05,0.05,0.05000000043986471,0.05,0.11210706533498732,1.1980317368796463,0.05000000038679251,0.050000000350838715,0.05,2.183863225852165,0.05,4.579417229184334,0.05,2.8170541096091877,0.05000000056922745,0.05,3.409526631236842
hissing,0.05,3.428706667949498,0.05,0.05,0.05,0.05,0.05,0.6588932359301953,0.05,0.05000000164940646,1.1544502423402994,0.05,2.2096901885969715,0.05,1.8247893290968484,0.05,0.05,0.05000000066090228,0.05,4.023470333739098
history,2.050000000104821,0.05184402685665614,0.050000000420892664,0.05,0.05,0.05000000005053048,0.05,11.683022074115438,0.05000000008882821,0.05000000065523353,0.05000000013773421,0.05,0.055578965481590845,0.05000000008206531,14.11610103602737,0.05000000011275103,0.05000000001174547,0.05000000005165867,0.05,12.343453895775642
hit,0.05,0.051420964250343676,0.05,0.05,0.05,0.05000000007176708,0.05,2.048605246200022,0.05,0.0500013318546378,1.0958399437704014,0.05,0.8994748633784617,0.05,2.032634985137289,0.050000000120283807,0.05,0.05,0.050000000021662605,5.1720226651489885
hoarse,0.05,2.8384799284601874,0.8283071240518047,0.05,0.05,0.05,0.05,3.517545330800456,0.050000000477678476,0.05000000141724099,0.05000000005032724,0.05,0.050000012347926864,0.73157589231282,2.514440705108465,0.05,0.050000000204941455,0.05,0.05,4.869651004733333
hogwarts,4.947639266889866,25.208082012907436,4.260833511639226,0.05,0.06248050820172171,3.665041414392315,0.05,94.65834069361671,0.050000000223292665,0.05000101413679013,8.325110274236168,0.05,15.275568468781975,6.352450276974758,54.97941858466259,0.05000000123709559,8.031719460607864,0.6389884261373238,0.058715605164673015,33.23561048015586
hold,1.0773391012925422,5.630036781998708,0.05,0.05,0.05,0.05000000080020675,0.05,9.480327265019408,1.3265440994093494,0.9758145195503034,6.315850271527535,0.05,3.025768550590316,1.0677932344188577,16.7931938488799,0.05,0.5004650731466166,0.05000000461339603,2.8654658925831042,23.54140135613116
hole,1.793878480933515,15.350330726372126,0.05000294454364334,2.049930127219416,5.334228317147546,1.3435829468572038,0.05,9.980588941206118,0.0500000001677517,6.45028053034289,11.333574055550157,0.05,11.648059202212197,0.05000000004489485,50.864128411865885,0.05000000016868612,4.432397878071946,0.06058230062702818,0.6287927990629899,17.42964233757101
hole room,0.0500000001079468,1.6196262219921669,0.05,0.05,0.050000000139556786,0.05,0.05,0.050000038572135384,0.050000000043711065,1.9710821618853018,0.626917028660785,0.05,0.22018640680901708,0.05000000002720739,9.991443167203188,0.050000000263721964,0.05000000023274077,0.050000000151027985,0.05,0.8707449738846699
hole wall,0.05,1.0546123810406276,0.05,0.05,0.05,0.05,0.05,0.05000000058879618,0.05,0.05,1.1716879832673084,0.05,0.05,0.0500000001052651,3.0499999984287207,0.05,0.05000000085375907,0.05,0.05,1.9236996356878837
holes,0.0500000001059114,0.060929933193340696,0.05000000031763416,0.05,0.05,0.05856799603244479,0.05,3.229717708834988,0.05,0.05000000008325759,0.40420704837472493,0.05,0.05000000010798449,1.3805132555396744,8.348230387548645,0.8270549425479758,1.0878249206175992,0.05,0.05,0.052953806645532835
holiday,1.414588648849589,0.05000000105890279,0.05,0.05,0.05,0.050000000665001224,0.05,11.104005829397503,0.05,0.05000039581193705,1.443507328054368,0.05,0.05000000099869013,1.0957538448992086,9.785696820843489,0.05000000034366046,1.7031684019401043,0.05,0.05,5.803278727103138
holidays,0.11093118763618831,2.1272386176552613,0.05000000816120266,0.05,0.05007337451902139,0.05,0.05,22.419342373483556,0.050000000043779594,0.06654109348910722,2.472814863781661,0.05,2.663615542558484,1.0727701930978177,38.6905371136256,0.05000000031521791,0.05000000022847702,0.05089947261373572,0.05000000001681704,6.825236158740723
hollow,0.050000000032366605,0.05000000116454406,0.05000000012729983,0.05,0.05,0.05,0.05,11.83116001964971,0.05,0.05000000006770744,0.05187742862860292,0.05,0.05000000023017468,0.05,1.1312994015482392,0.0500000022236558,0.050000000269601594,0.05000000008277781,0.050000000094759085,3.185663145846707
home,4.759559806293516,17.36729104489439,5.0114336191540785,1.0497277884150826,0.050000000095063,2.3505882068410857,0.05,62.96106216274462,0.05000000014543309,2.6669288453368147,17.123437003855354,0.05,9.088881197108266,0.05000000021971137,34.38646666519124,0.05071322450750744,1.6498704334390841,0.06956642874642464,2.8396934998894983,36.37478007308775
homework,0.05000000007775113,3.1774861285477396,0.05,0.05,0.05,1.2771189473332563,0.05,9.060331360074775,0.05000000011924188,14.042452098746221,11.278087173590357,0.05,1.1331662889203051,0.43114181717610167,71.22486730951628,0.05000000013047401,0.43296393975699043,1.4379178336038385,3.050000000248001,0.05446710212881202
honor,1.399018474340248,0.05000000001353016,0.05000000064168304,0.05,0.05,0.050000000060173466,0.05,8.503704323830986,1.0500000000827765,0.050000004635906696,1.9203075896991313,0.05,3.204844169972731,5.751252516425185,4.159178039752946,0.05,1.4048459803983433,0.05000000019449323,0.05,2.056848899915001
hood,0.05,5.615496868782665,0.05,1.0500000002707583,0.05,2.1075728235262523,0.05,2.5250008874807253,3.591951404013823,0.05000000007760972,6.404078415798112,0.05,4.6300053482115935,0.05,1.185715104834017,0.05,0.05000000059385174,0.05000000012935423,1.0453363200265804,1.3448428262181575
hook,0.05,0.3526709623380677,0.05,0.05,0.05,0.05000000172598568,0.05,1.4486488016228671,0.24498107911497446,0.05,1.6504069451070258,0.05,1.3034238548253296,0.05,0.050000000301147825,0.05,0.05,0.05,0.0500000000259002,3.2998683549059074
hoop,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000122346857,0.05,0.05000000384343266,0.5564059973339757,0.05,0.05000000003641833,0.05,15.950557991375929,0.05,0.05,0.05,0.05,1.6430360061567482
hoops,0.05,0.060668005241805496,0.05,0.05,1.0138651022582736,0.05,0.05,0.050000000093915545,0.05,8.698671233876219,3.737869752877487,0.05,0.05,0.5844590577374701,6.20446684770352,0.05,0.05000000010421898,0.05000000007324736,0.05,0.050000000018113576
hooves,0.05000000010637152,0.05,0.05,0.05,0.05,2.048472741276712,0.05,0.146365692221224,0.05,2.049999999831642,4.525085300958584,0.05,0.05000000119917676,0.05000000207057501,5.478444593324398,0.05000000286995202,0.05000000031246046,0.05,0.05,0.05163166580142342
hope,0.07337158027217602,6.051045550334601,0.050000000093298747,0.05,0.05000000011840934,0.05001144920853965,0.05,13.514127813389587,0.05000000009064114,4.830390347825778,8.639163032442836,0.05,9.968716460850437,1.1242529067717644,18.13389112330567,1.0929879730700294,6.476565351621857,0.050000000046972734,0.050000000013134475,20.64547641051026
hopelessness,0.05,1.171012019830273,0.05,0.05,0.05,0.05,0.05,0.05000000041146225,0.05,0.05,2.179633654937623,0.05,0.05000000013627332,0.05,0.0500000008584386,0.05,1.9193655054580998,0.05,0.05,1.9299888183443148
hopes,0.050000000249987325,0.05000000099411102,0.05,0.05,0.05,0.05,0.05,4.2239564422445826,0.05,0.05000000082182571,2.7253866799296174,0.05,0.7582555184544508,0.050000000075637076,0.4924013570244991,0.05,0.05,0.05,0.05,0.050000000175882124
horcruxes,4.050000000210188,0.05,0.05,0.05,0.05,0.050000000285931955,0.05,0.05,0.05000000042369261,0.05,0.05000000027681227,0.05,0.05000007205357471,0.05,1.0499999998454297,0.05,0.05,1.050000000027985,0.05,6.049999926852855
horizon,0.05,0.08354946372343414,0.05,0.05,0.05,0.05,0.05,7.925924429865114,0.05,0.05000000007001656,0.05000000052507501,0.05,0.05000000038096959,0.05000000011418431,0.0500000001071463,0.05,0.3194499096502212,0.05,0.05,3.8710761955400965
horn,0.05,0.13041516491865784,0.05,0.05,0.05,1.0499999975967942,0.05,2.610549626483029,0.05,1.8422786207809725,1.0622437553538648,0.05,0.2694703974218103,2.1186537739982767,0.05000002733222564,0.05000000013856179,0.05,0.4402910115882774,0.05,12.92609762435079
horns,0.05000000278335077,1.1117588810003116,0.05,0.05,0.05000000036766284,0.05,0.05,1.3656707667693206,1.0500000000857852,0.050112649741642326,0.05000000053043597,0.05,0.05,0.05000000111670906,1.6053790447737488,0.05,2.323631470206749,0.05000000056155399,0.05,0.8434471820196425
horror,2.275563176454677,4.1872731613772665,0.050000000386999185,0.05,0.05000000011942051,4.037093713059269,0.05,13.5940634339091,0.05000000009160181,0.05105240231534848,1.8039782515124123,0.05,3.847411262585786,2.365874176827605,24.564439739529515,0.05000000347939038,3.314986444250506,0.05000000019001087,0.8945744360587224,10.663689797816119
horrors,0.05,2.301403397936786,0.05,0.05,0.05,1.0500000000223337,0.05,2.7985965976134555,0.05,0.05000000096793136,0.05000000043262365,0.05,0.05000000023410207,0.05000000007114552,0.05000000129279918,0.05,0.05000000094985772,0.05000000006005141,0.05000000013941068,0.05000000025468597
horse,1.0500000000097307,7.99968714563883,0.05,0.05,0.05,0.05000000112249635,0.05,1.5634072221827382,0.05000000005090347,2.805924677136164,1.193283053468229,0.05,12.815702864643931,0.05000000037992173,15.920288234885245,0.05103213886634142,0.05,0.05067466152107444,0.05,0.050000000067493
horses,0.050000002151678186,5.660206084164613,0.05,0.05,0.05,0.05000000088829565,0.05,4.249788815423938,0.050000000024237115,0.05000000001887461,2.5510728626135526,0.05,1.294140369444482,1.768473965702986,17.19474582882967,0.05000000277904273,3.6315720678247496,0.0500000001528415,1.0499999999122096,0.05000000004009841
